icao,lat,lon
KBTV,44.4719,-73.1533
KBTY,36.8611,-116.787
KBUB,41.7767,-99.1497
KBUF,42.9405,-78.7322
KBUM,38.2898,-94.3401
KBUR,34.2006,-118.358
KBUU,42.6907,-88.3046
KBUY,36.0485,-79.4749
KBVI,40.7725,-80.3914
KBVN,41.7286,-98.0558
KBVO,36.7625,-96.0112
KBVS,48.4709,-122.421
KBVX,35.7262,-91.6472
KBVY,42.5842,-70.9165
KBWC,32.9932,-115.517
KBWD,31.7936,-98.9565
KBWG,36.9645,-86.4197
KBWI,39.1754,-76.6683
KBWP,46.2464,-96.6057
KBXA,30.8137,-89.865
KBXG,33.0409,-82.004
KBXK,33.4209,-112.686
KBYG,44.3811,-106.722
KBYH,35.9644,-89.9435
KBYI,42.5426,-113.772
KBZK,39.7625,-93.1053
KBZN,45.7769,-111.153
KCAD,44.2753,-85.4189
KCAE,33.9388,-81.1195
KCAG,40.4952,-107.522
KCAK,40.9163,-81.4425
KCAO,36.4459,-103.155
KCAR,46.8715,-68.0179
KCAV,42.7419,-93.7589
KCBE,39.6154,-78.7609
KCBF,41.2595,-95.7599
KCBG,45.5596,-93.2651
KCBK,39.4275,-101.047
KCBM,33.6452,-88.4459
KCC,56.0032,-132.842
KCCB,34.1115,-117.688
KCCO,33.3121,-84.7703
KCCR,37.9897,-122.057
KCCY,43.0726,-92.6108
KCDC,37.701,-113.099
KCDH,33.6228,-92.7634
KCDI,39.975,-81.5776
KCDK,29.1377,-83.0498
KCDN,34.2836,-80.5649
KCDR,42.8376,-103.095
KCDS,34.4337,-100.288
KCDW,40.8752,-74.2814
KCEA,37.6486,-97.2506
KCEC,41.7802,-124.237
KCEF,42.1983,-72.5343
KCEK,40.6179,-96.9249
KCEU,34.6719,-82.8868
KCEV,39.698,-85.1312
KCEW,30.7788,-86.5221
KCEY,36.6646,-88.3728
KCEZ,37.303,-108.628
KCFD,30.7157,-96.3314
KCFJ,39.9756,-86.9199
KCFT,32.9528,-109.21
KCFV,37.094,-95.5719
KCG,56.3178,-158.591
KCGC,28.8683,-82.5794
KCGE,38.5393,-76.0304
KCGF,41.5651,-81.4864
KCGI,37.2253,-89.5708
KCGS,38.9806,-76.9223
KCGX,41.8588,-87.6079
KCGZ,32.9549,-111.767
KCHA,35.0353,-85.2038
KCHD,33.2691,-111.811
KCHK,35.0961,-97.9662
KCHO,38.1386,-78.4529
KCHQ,36.8421,-89.3597
KCHS,32.8986,-80.0405
KCHT,39.7822,-93.4957
KCHU,43.5964,-91.5039
KCIC,39.7954,-121.858
KCID,41.8846,-91.7109
KCII,47.8253,-112.166
KCIN,42.0462,-94.789
KCIR,37.0645,-89.2196
KCIU,46.2508,-84.4724
KCJJ,43.3653,-92.1331
KCJR,38.5267,-77.8589
KCKA,36.75,-98.1167
KCKB,39.2966,-80.2281
KCKC,47.8383,-90.3831
KCKF,31.9888,-83.7739
KCKI,33.7172,-79.857
KCKM,34.2997,-90.5123
KCKN,47.8417,-96.6216
KCKP,42.7315,-95.5561
KCKV,36.6219,-87.415
KCL,56.3112,-158.536
KCLE,41.4109,-81.8494
KCLI,44.6138,-88.7313
KCLK,35.5383,-98.9327
KCLL,30.5886,-96.3638
KCLM,48.1202,-123.5
KCLR,33.1299,-115.532
KCLS,46.677,-122.983
KCLT,35.214,-80.9431
KCLW,27.9767,-82.7587
KCMA,34.2138,-119.094
KCMH,39.998,-82.8919
KCMI,40.0392,-88.2781
KCMX,47.1684,-88.4891
KCMY,43.9583,-90.7379
KCN,53.3991,-167.552
KCNC,41.0196,-93.3597
KCNH,43.3704,-72.3687
KCNK,39.5493,-97.6523
KCNM,32.3375,-104.263
KCNO,33.9747,-117.637
KCNP,41.0775,-102.464
KCNU,37.6688,-95.4851
KCNW,31.6378,-97.0741
KCNY,38.755,-109.755
KCOD,44.5202,-109.024
KCOE,47.7743,-116.82
KCOF,28.2364,-80.6098
KCOI,28.3416,-80.6855
KCOM,31.8411,-99.4036
KCON,43.2027,-71.5023
KCOQ,46.7011,-92.5036
KCOS,38.8058,-104.7
KCOT,28.4583,-99.2202
KCOU,38.818,-92.2196
KCPC,34.2729,-78.715
KCPK,36.6656,-76.3207
KCPM,33.89,-118.244
KCPR,42.908,-106.464
KCPS,38.5707,-90.1562
KCPU,38.1461,-120.648
KCQA,40.4841,-84.5601
KCQB,35.7238,-96.8203
KCQM,47.8219,-92.6894
KCQX,41.6884,-69.9895
KCR,63.5677,-155.989
KCRE,33.8117,-78.7239
KCRG,30.3363,-81.5144
KCRO,36.1025,-119.595
KCRP,27.7704,-97.5012
KCRQ,33.1283,-117.28
KCRS,32.0275,-96.398
KCRT,33.1783,-91.8802
KCRW,38.3731,-81.5932
KCRX,34.915,-88.6035
KCRZ,40.9941,-94.755
KCSB,40.3066,-100.162
KCSG,32.5163,-84.9389
KCSM,35.3398,-99.2005
KCSQ,41.0215,-94.3633
KCSV,35.9513,-85.085
KCTB,48.6084,-112.376
KCTJ,33.631,-85.152
KCTK,40.5691,-90.0748
KCTY,29.6355,-83.1048
KCTZ,34.9756,-78.3646
KCUB,33.9705,-80.9952
KCUH,35.9499,-96.7731
KCUL,38.0895,-88.1231
KCUT,43.7333,-103.618
KCVG,39.0461,-84.6622
KCVK,36.2649,-91.5626
KCVN,34.4251,-103.079
KCVO,44.4972,-123.29
KCVS,34.3828,-103.322
KCVX,45.3048,-85.2753
KCWA,44.7776,-89.6668
KCWF,30.2106,-93.1432
KCWI,41.8311,-90.3291
KCWV,32.1951,-81.8696
KCXE,36.7883,-78.5016
KCXL,32.6695,-115.513
KCXO,30.3518,-95.4145
KCXP,39.1922,-119.734
KCXU,31.2129,-84.2368
KCXY,40.2171,-76.8515
KCYO,39.516,-82.9822
KCYS,41.1557,-104.812
KCYW,39.3871,-97.1572
KCZD,40.8691,-100.004
KCZG,42.0785,-76.0963
KCZK,45.6769,-121.879
KCZL,34.4587,-84.94
KCZT,28.5222,-99.8236
KDAA,38.7153,-77.1814
KDAB,29.1799,-81.0581
KDAF,44.0334,-90.0851
KDAG,34.8537,-116.787
KDAL,32.8471,-96.8518
KDAN,36.5729,-79.3361
KDAW,43.2841,-70.9293
KDAY,39.9024,-84.2194
KDBN,32.5645,-82.9853
KDBQ,42.402,-90.7095
KDCA,38.8521,-77.0377
KDCR,40.8375,-84.8625
KDCU,34.6526,-86.9454
KDCY,38.7004,-87.1297
KDDC,37.7634,-99.9656
KDDH,42.8913,-73.2464
KDEC,39.8346,-88.8657
KDED,29.067,-81.2839
KDEH,43.2755,-91.7394
KDEN,39.8584,-104.667
KDEQ,34.047,-94.3994
KDET,42.4092,-83.0099
KDEW,47.9666,-117.427
KDFI,41.3375,-84.4288
KDFW,32.896,-97.0372
KDGL,31.3426,-109.506
KDGW,42.7972,-105.386
KDHN,31.3213,-85.4496
KDHT,36.0234,-102.547
KDIK,46.7973,-102.802
KDK,57.8059,-152.374
KDKB,41.9319,-88.7083
KDKK,42.4933,-79.272
KDKX,35.9638,-83.8736
KDLC,34.4491,-79.3686
KDLF,29.3598,-100.778
KDLH,46.8421,-92.1936
KDLL,43.522,-89.7709
KDLN,45.2554,-112.553
KDLO,35.7456,-119.237
KDLS,45.6186,-121.167
KDLZ,40.2797,-83.1148
KDMA,32.1665,-110.883
KDMN,32.2623,-107.721
KDMO,38.7069,-93.1761
KDMW,39.6083,-77.0077
KDNL,33.4665,-82.0394
KDNN,34.7217,-84.8691
KDNS,41.9864,-95.3807
KDNV,40.1995,-87.5955
KDOV,39.1295,-75.466
KDP,-5.84095,143.512
KDPA,41.9078,-88.2486
KDPG,40.1994,-112.938
KDPL,35.0001,-77.9817
KDQH,31.4767,-82.8605
KDR,-6.19863,149.548
KDRI,30.8317,-93.3399
KDRO,37.1515,-107.754
KDRT,29.3728,-100.926
KDRU,46.6208,-113.205
KDSM,41.5341,-93.6626
KDSV,42.5709,-77.7131
KDTA,39.3833,-112.51
KDTG,41.1333,-88.4408
KDTL,46.8252,-95.8857
KDTN,32.5402,-93.745
KDTO,33.2007,-97.198
KDTS,30.4001,-86.4715
KDTW,42.2124,-83.3534
KDUA,33.9423,-96.3945
KDUC,34.4709,-97.9599
KDUG,31.469,-109.604
KDUH,41.7359,-83.6554
KDUJ,41.1783,-78.8987
KDUX,35.8579,-102.013
KDVK,37.5779,-84.7697
KDVL,48.1142,-98.9088
KDVN,41.6103,-90.5883
KDVO,38.1435,-122.557
KDVT,33.6883,-112.083
KDWH,30.0619,-95.5528
KDWU,38.5545,-82.738
KDXE,36.7775,-89.9412
KDXR,41.3715,-73.4822
KDXX,44.9862,-96.1777
KDYB,33.0634,-80.2793
KDYL,40.333,-75.1223
KDYR,35.9985,-89.4061
KDYS,32.4208,-99.8546
KDYT,46.7219,-92.0434
KEAG,42.7098,-93.9161
KEAN,42.0555,-104.933
KEAR,40.727,-99.0068
KEAT,47.3989,-120.207
KEAU,44.8653,-91.4851
KEB,59.3521,-151.925
KEBS,42.4366,-93.8689
KECG,36.2606,-76.1746
KECS,43.8854,-104.318
KEDE,36.0277,-76.5671
KEDG,39.3916,-76.2911
KEDN,31.2997,-85.8999
KEDW,34.9054,-117.884
KEED,34.7662,-114.623
KEEN,42.8984,-72.2708
KEEO,40.0488,-107.886
KEET,33.1778,-86.7832
KEFC,44.7342,-103.862
KEFD,29.6073,-95.1588
KEFK,44.8888,-72.2292
KEFT,42.6149,-89.5908
KEFW,42.0102,-94.3426
KEGE,39.6426,-106.918
KEGI,30.6519,-86.5233
KEGQ,43.102,-94.7047
KEGT,37.3244,-97.3873
KEGV,45.9318,-89.2691
KEHA,37.0019,-101.882
KEHO,35.2556,-81.601
KEHR,37.8079,-87.6845
KEIW,36.5353,-89.5997
KEK,59.354,-157.474
KEKA,40.8034,-124.113
KEKM,41.7194,-86.0017
KEKN,38.8894,-79.8571
KEKO,40.8249,-115.792
KEKQ,36.8553,-84.8561
KEKX,37.6869,-85.9238
KEKY,33.3129,-86.9259
KELA,29.603,-96.3225
KELD,33.2209,-92.8133
KELK,35.4294,-99.3943
KELM,42.1599,-76.8914
KELN,47.033,-120.531
KELO,47.8245,-91.8307
KELP,31.8067,-106.378
KELY,39.2997,-114.842
KELZ,42.1095,-77.99
KEMM,41.8241,-110.557
KEMP,38.3321,-96.1912
KEMT,34.086,-118.035
KEMV,36.6869,-77.4828
KEND,36.3398,-97.9163
KENL,38.5148,-89.0922
KENV,40.7187,-114.031
KENW,42.5957,-87.9278
KEOK,40.4599,-91.4285
KEOP,39.1669,-82.9282
KEOS,36.8108,-94.3917
KEPG,40.8675,-96.11
KEPH,47.3076,-119.516
KEPM,44.9101,-67.0127
KEQA,37.7741,-96.8176
KEQY,35.0188,-80.6202
KERI,42.082,-80.1762
KERR,44.7925,-71.1642
KERV,29.9767,-99.0857
KERY,46.3112,-85.4573
KESC,45.7227,-87.0937
KESF,31.3949,-92.2958
KESN,38.8042,-76.069
KEST,43.4072,-94.7464
KESW,47.254,-121.189
KETB,43.4222,-88.1279
KETC,35.9371,-77.5466
KETH,45.7805,-96.5435
KETN,32.4135,-98.8098
KEUF,31.9513,-85.1289
KEUG,44.1232,-123.219
KEUL,43.6419,-116.636
KEVB,29.0558,-80.9484
KEVM,47.4251,-92.4985
KEVU,40.3526,-94.9155
KEVV,38.038,-87.5306
KEVW,41.275,-111.032
KEVY,39.5204,-75.7204
KEWB,41.6761,-70.9569
KEWK,38.0571,-97.2752
KEWN,35.073,-77.0429
KEWR,40.6925,-74.1687
KEXX,35.7811,-80.3038
KEYE,39.8307,-86.2944
KEYF,34.6018,-78.5797
KEYQ,29.9355,-95.6399
KEYW,24.5561,-81.7596
KEZF,38.2668,-77.4492
KEZI,41.2052,-89.9639
KEZM,32.2142,-83.128
KEZZ,39.7276,-94.2764
KF6,49.9667,-98.75
KFAF,37.1325,-76.6093
KFAM,37.7611,-90.4286
KFAR,46.9201,-96.8158
KFAT,36.7762,-119.718
KFAY,34.9912,-78.8803
KFBG,35.1319,-78.9365
KFBL,44.3247,-93.3108
KFBR,41.3919,-110.407
KFBY,40.183,-97.1693
KFCA,48.3114,-114.255
KFCH,36.7324,-119.82
KFCI,37.4065,-77.525
KFCM,44.8272,-93.4571
KFCS,38.6797,-104.762
KFCT,46.6665,-120.457
KFCY,34.942,-90.775
KFDK,39.4176,-77.3743
KFDR,34.3526,-98.9842
KFDW,34.3155,-81.1088
KFDY,41.0135,-83.6687
KFEP,42.2462,-89.582
KFES,38.1949,-90.3854
KFET,41.4491,-96.5202
KFFA,36.0182,-75.6713
KFFC,33.3573,-84.5718
KFFL,41.0533,-91.9789
KFFM,46.2844,-96.1567
KFFO,39.8249,-84.0466
KFFT,38.1825,-84.9047
KFFZ,33.4608,-111.728
KFGX,38.5418,-83.7434
KFHR,48.522,-123.024
KFHU,31.5885,-110.344
KFIG,41.0486,-78.4131
KFIO,36.9675,-88.5653
KFIT,42.5541,-71.759
KFKA,43.6768,-92.1797
KFKL,41.3779,-79.8604
KFKN,36.6982,-76.9031
KFKR,40.2734,-86.5622
KFLD,43.7712,-88.4884
KFLG,35.1385,-111.671
KFLL,26.0726,-80.1527
KFLO,34.1854,-79.7239
KFLP,36.2909,-92.5902
KFLV,39.3683,-94.9147
KFLX,39.4995,-118.749
KFME,39.0854,-76.7594
KFMH,41.6591,-70.5228
KFMN,36.7412,-108.23
KFMY,26.5866,-81.8633
KFMZ,40.5857,-97.5731
KFNB,40.0788,-95.592
KFNL,40.4518,-105.011
KFNT,42.9655,-83.7435
KFOA,38.6649,-88.453
KFOD,42.5515,-94.1926
KFOE,38.951,-95.6636
KFOK,40.8437,-72.6318
KFOT,40.5539,-124.133
KFOZ,47.7828,-93.6502
KFP,54.8474,-163.41
KFPK,42.5745,-84.8114
KFPR,27.4951,-80.3683
KFQD,35.4282,-81.9351
KFRG,40.7288,-73.4134
KFRH,38.5062,-86.6369
KFRI,39.0553,-96.7645
KFRM,43.6439,-94.4156
KFRR,38.9175,-78.2536
KFSD,43.5813,-96.7417
KFSE,47.5928,-95.7735
KFSI,34.6501,-98.402
KFSK,37.7984,-94.7694
KFSM,35.3366,-94.3674
KFSO,44.9403,-73.0975
KFST,30.9157,-102.916
KFSU,34.4834,-104.217
KFSW,40.6593,-91.3268
KFTG,39.7853,-104.543
KFTK,37.9071,-85.9721
KFTT,38.8399,-92.0042
KFTW,32.8198,-97.3624
KFTY,33.7791,-84.5214
KFUL,33.872,-117.98
KFVE,47.2855,-68.3128
KFVX,37.3575,-78.4378
KFWA,40.9785,-85.1951
KFWC,38.3786,-88.4127
KFWN,41.2002,-74.623
KFWS,32.5651,-97.3081
KFXE,26.1973,-80.1707
KFXY,43.2347,-93.6241
KFYE,35.2059,-89.3944
KFYM,35.0584,-86.5644
KFYV,36.0051,-94.1701
KFZG,31.6837,-83.2705
KFZI,41.1908,-83.3945
KFZY,43.3508,-76.388
KG5,49.25,-98.5333
KGAB,38.9241,-117.959
KGAD,33.9726,-86.089
KGAF,48.4046,-97.3709
KGAG,36.2955,-99.7764
KGAI,39.1683,-77.166
KGAS,38.8341,-82.1634
KGBD,38.3444,-98.8592
KGBG,40.938,-90.4311
KGBR,42.1842,-73.4033
KGCC,44.3489,-105.539
KGCK,37.9275,-100.724
KGCM,36.2944,-95.4794
KGCN,35.9524,-112.147
KGCT,41.6857,-94.4335
KGCY,36.193,-82.8151
KGDM,42.5499,-72.016
KGDV,47.1387,-104.807
KGDW,43.9706,-84.475
KGDY,37.2324,-82.125
KGED,38.6892,-75.3589
KGEG,47.6199,-117.534
KGEO,38.882,-83.8827
KGEU,33.5273,-112.295
KGEV,36.4325,-81.4197
KGEY,44.5164,-108.083
KGEZ,39.5832,-85.8048
KGFD,39.7903,-85.7361
KGFK,47.9493,-97.1761
KGFL,43.3412,-73.6103
KGFZ,41.327,-94.4457
KGGE,33.3117,-79.3196
KGGF,40.8695,-101.733
KGGG,32.384,-94.7115
KGGI,41.7092,-92.7349
KGGP,40.7113,-86.3745
KGGW,48.2125,-106.615
KGHM,35.8374,-87.4454
KGHW,45.6439,-95.3204
KGIF,28.0629,-81.7533
KGJT,39.1224,-108.527
KGK,59.7254,-157.286
KGKJ,41.6265,-80.2147
KGKT,35.8578,-83.5287
KGKY,32.6624,-97.0939
KGLD,39.3706,-101.699
KGLE,33.6514,-97.197
KGLH,33.4829,-90.9856
KGLR,45.0135,-84.7032
KGLS,29.2653,-94.8604
KGLW,37.0321,-85.9526
KGLY,38.3566,-93.6842
KGMJ,36.6053,-94.7386
KGMU,34.8479,-82.35
KGNB,40.0917,-105.917
KGNF,33.8325,-89.7982
KGNG,42.9172,-114.765
KGNT,35.1653,-107.901
KGNV,29.6901,-82.2718
KGOK,35.8498,-97.4156
KGON,41.3301,-72.0451
KGOV,44.6803,-84.7289
KGPH,39.3305,-94.31
KGPM,32.6986,-97.0465
KGPT,30.4073,-89.0701
KGPZ,47.2111,-93.5098
KGQQ,40.7534,-82.7238
KGRB,44.4851,-88.1296
KGRD,34.2487,-82.1591
KGRE,38.8362,-89.3784
KGRF,47.0832,-122.58
KGRI,40.9675,-98.3096
KGRK,31.0672,-97.8289
KGRN,42.806,-102.175
KGRR,42.8808,-85.5228
KGSB,35.3394,-77.9606
KGSH,41.5272,-85.7923
KGSO,36.0977,-79.9373
KGSP,34.8957,-82.2189
KGTB,44.0517,-75.7217
KGTE,40.9263,-100.148
KGTF,47.482,-111.371
KGTG,45.7981,-92.6644
KGTR,33.4503,-88.5914
KGTU,30.6788,-97.6794
KGUC,38.5339,-106.933
KGUP,35.5111,-108.789
KGUS,40.6481,-86.1521
KGUY,36.6851,-101.508
KGVE,38.156,-78.1658
KGVL,34.2735,-83.8268
KGVQ,43.0317,-78.1676
KGVT,33.0678,-96.0653
KGVW,38.8433,-94.5605
KGWO,33.4943,-90.0847
KGWR,46.2187,-97.6432
KGWS,39.5083,-107.311
KGWW,35.4606,-77.9649
KGX,62.8946,-160.065
KGXY,40.4356,-104.632
KGYH,34.7583,-82.3764
KGYL,44.756,-94.0812
KGYR,33.4228,-112.376
KGYY,41.6163,-87.4128
KGZ,61.455,-142.382
KGZH,31.4158,-87.044
KGZS,35.1537,-87.0568
KHAB,34.1176,-87.9982
KHAD,42.9244,-106.309
KHAE,39.7245,-91.4437
KHAF,37.5138,-122.501
KHAI,41.9598,-85.5934
KHAO,39.3645,-84.5246
KHAX,35.7459,-95.4128
KHBC,48.7684,-101.537
KHBG,31.2651,-89.253
KHBI,35.6545,-79.8947
KHBR,34.9913,-99.0514
KHBV,27.3496,-98.737
KHBZ,35.5117,-92.013
KHCD,44.8599,-94.3825
KHCO,48.7527,-96.943
KHDC,30.521,-90.4176
KHDE,40.4527,-99.3373
KHDI,35.2201,-84.8324
KHDN,40.4812,-107.218
KHDO,29.3595,-99.1767
KHEE,34.5765,-90.6759
KHEF,38.7214,-77.5154
KHEG,30.2778,-81.8059
KHEI,46.0149,-102.656
KHEQ,40.5694,-102.273
KHEZ,31.6137,-91.2973
KHFD,41.7363,-72.6502
KHFF,35.0367,-79.4974
KHFY,39.6284,-86.0879
KHGR,39.7079,-77.7295
KHHF,35.8953,-100.404
KHHG,40.8529,-85.4571
KHHR,33.9228,-118.335
KHHW,34.0359,-95.5419
KHIB,47.3866,-92.839
KHIE,44.3676,-71.5445
KHIF,41.1239,-111.973
KHIG,39.0733,-93.6772
KHII,34.5711,-114.358
KHIO,45.5404,-122.95
KHJH,40.1522,-97.587
KHJO,36.3185,-119.629
KHKA,35.9404,-89.8308
KHKS,32.3348,-90.2225
KHKY,35.7411,-81.3895
KHLC,39.3788,-99.8315
KHLG,40.175,-80.6463
KHLM,42.7959,-86.162
KHLN,46.6068,-111.983
KHLR,31.1383,-97.7144
KHLX,36.7661,-80.8236
KHMN,32.8526,-106.107
KHMT,33.734,-117.023
KHMZ,40.0854,-78.5122
KHNB,38.249,-86.9537
KHND,35.9764,-115.133
KHNR,41.5844,-95.3396
KHNZ,36.3616,-78.5292
KHOB,32.6875,-103.217
KHOC,39.1888,-83.5388
KHOE,31.0559,-82.7741
KHON,44.3852,-98.2285
KHOP,36.6724,-87.4925
KHOT,34.478,-93.0962
KHOU,29.6454,-95.2789
KHPN,41.067,-73.7076
KHPT,42.7237,-93.2263
KHPY,29.7861,-94.9527
KHQG,37.1631,-101.371
KHQM,46.9712,-123.937
KHQU,33.5297,-82.5165
KHQZ,32.747,-96.5304
KHRI,45.8282,-119.259
KHRJ,35.3788,-78.7336
KHRL,26.2285,-97.6544
KHRO,36.2615,-93.1547
KHRT,30.4289,-86.6893
KHRU,38.6832,-96.808
KHRX,34.8576,-102.327
KHSA,30.3678,-89.4546
KHSB,37.8115,-88.5491
KHSD,35.6018,-97.7062
KHSE,35.2328,-75.6178
KHSI,40.6053,-98.4279
KHSP,37.9514,-79.8339
KHSR,43.3682,-103.388
KHST,25.4885,-80.3836
KHSV,34.6404,-86.7731
KHTH,38.5444,-118.634
KHTL,44.3598,-84.6711
KHTO,40.9596,-72.2518
KHTS,38.3667,-82.558
KHTW,38.4193,-82.4943
KHUA,34.6787,-86.6847
KHUF,39.4515,-87.3076
KHUL,46.1231,-67.7921
KHUM,29.5665,-90.6604
KHUT,38.0655,-97.8606
KHVC,36.857,-87.4551
KHVE,38.418,-110.704
KHVN,41.2639,-72.8871
KHVR,48.543,-109.762
KHVS,34.4031,-80.1192
KHWD,37.6593,-122.122
KHWO,26.0014,-80.2405
KHWQ,46.4541,-109.855
KHWV,40.8168,-72.862
KHXD,32.2244,-80.6975
KHXF,43.3493,-88.3911
KHYA,41.6693,-70.2804
KHYI,29.8936,-97.8647
KHYR,46.0259,-91.4442
KHYS,38.8449,-99.274
KHYW,33.8285,-79.1222
KHYX,43.4334,-83.8625
KHZD,36.0893,-88.4633
KHZE,47.2899,-101.581
KHZL,40.9868,-75.9949
KHZR,30.7183,-91.4787
KHZY,41.778,-80.6955
KIAB,37.6231,-97.2676
KIAD,38.9445,-77.4558
KIAG,43.1072,-78.9455
KIAH,29.9805,-95.3397
KIB,55.8975,-159.489
KIBM,41.1881,-103.677
KIBO,33.9049,-94.8453
KICL,40.7218,-95.0264
KICT,37.6499,-97.433
KIDA,43.5137,-112.071
KIDG,42.3326,-95.4449
KIDI,40.6322,-79.1055
KIDL,33.4858,-90.6789
KIDP,37.1584,-95.7784
KIEN,43.0226,-102.511
KIER,31.7357,-93.0991
KIFA,42.4708,-93.27
KIFP,35.1574,-114.56
KIGM,35.2595,-113.938
KIGQ,41.5399,-87.5322
KIGX,35.935,-79.0659
KIIB,42.4536,-91.9476
KIIY,33.7794,-82.8158
KIJD,41.744,-72.1802
KIJX,39.7746,-90.2383
KIKK,41.0714,-87.8463
KIKV,41.6911,-93.5665
KILE,31.0858,-97.6865
KILG,39.6787,-75.6065
KILL,45.1157,-95.0888
KILM,34.2706,-77.9026
KILN,39.4279,-83.7921
KIML,40.5104,-101.62
KIMM,26.4332,-81.401
KIMS,38.7589,-85.4655
KIMT,45.8184,-88.1145
KIND,39.7173,-86.2944
KINK,31.7796,-103.201
KINL,48.5662,-93.4031
KINS,36.5866,-115.673
KINT,36.1337,-80.222
KINW,35.0219,-110.723
KIOB,38.0581,-83.9796
KIOW,41.6392,-91.5465
KIPJ,35.4833,-81.1613
KIPL,32.8342,-115.579
KIPT,41.2418,-76.9211
KIRK,40.0935,-92.5449
KIRS,41.8129,-85.4391
KISB,43.3695,-95.7598
KISM,28.2898,-81.4371
KISN,48.1779,-103.642
KISO,35.3284,-77.6121
KISP,40.7952,-73.1002
KISQ,45.9746,-86.1718
KISW,44.3604,-89.839
KISZ,39.2467,-84.389
KITH,42.491,-76.4584
KITR,39.2425,-102.285
KIWA,33.3078,-111.655
KIWD,46.5275,-90.1314
KIWH,40.762,-85.7988
KIWI,43.9614,-69.7126
KIWS,29.8182,-95.6726
KIXD,38.8309,-94.8903
KIYK,35.6589,-117.83
KIZA,34.6068,-120.076
KIZG,43.9911,-70.9479
KJAC,43.6073,-110.738
KJAN,32.3112,-90.0759
KJAS,30.8857,-94.0349
KJAU,36.3346,-84.1623
KJAX,30.4941,-81.6879
KJBR,35.8319,-90.6462
KJCT,30.5113,-99.7635
KJDN,47.3333,-106.934
KJEF,38.5912,-92.1561
KJER,42.7266,-114.457
KJES,31.554,-81.8828
KJFK,40.6398,-73.7789
KJFX,33.902,-87.3142
KJGG,37.2392,-76.7161
KJHW,42.1534,-79.258
KJKA,30.2895,-87.6737
KJKJ,46.8392,-96.6633
KJKL,37.5939,-83.3173
KJLN,37.1518,-94.4983
KJMR,45.8861,-93.2718
KJMS,46.9297,-98.6782
KJNX,35.5409,-78.3903
KJOT,41.5178,-88.1755
KJQF,35.3852,-80.7097
KJSO,31.8693,-95.2174
KJST,40.3161,-78.8339
KJSV,35.4382,-94.8028
KJVL,42.6196,-89.0403
KJVY,38.3654,-85.7382
KJWG,35.8647,-98.4208
KJWN,36.1824,-86.8867
KJXN,42.2598,-84.4594
KJYG,43.9863,-94.5579
KJYL,32.6455,-81.5965
KJYM,41.9213,-84.5858
KJYO,39.078,-77.5575
KJYR,40.8968,-97.6228
KJZI,32.7009,-80.0029
KJZP,34.4534,-84.4574
KK2,52.65,-104.867
KKB,58.1909,-152.37
KKI,60.9079,-161.435
KKIC,36.228,-121.122
KKL,57.367,-154.028
KKLS,46.118,-122.898
KKNB,37.0111,-112.531
KKU,-8.817,146.524
KL2,50.1667,-96.8833
KLAA,38.0697,-102.688
KLAF,40.4123,-86.9369
KLAL,27.9889,-82.0186
KLAM,35.8798,-106.269
KLAN,42.7787,-84.5874
KLAR,41.312,-105.675
KLAS,36.0804,-115.152
KLAW,34.5677,-98.4166
KLAX,33.9425,-118.408
KLBB,33.6636,-101.823
KLBE,40.2759,-79.4048
KLBF,41.1262,-100.684
KLBL,37.0442,-100.96
KLBO,37.6472,-92.6538
KLBT,34.6099,-79.0594
KLBX,29.1086,-95.4621
KLCG,42.2419,-96.9814
KLCH,30.1261,-93.2234
KLCI,43.5727,-71.4189
KLCK,39.8138,-82.9278
KLCQ,30.1821,-82.5769
KLDJ,40.6174,-74.2446
KLDM,43.9625,-86.4079
KLEB,43.6261,-72.3042
KLEE,28.8227,-81.809
KLEM,45.9187,-102.106
KLEW,44.0485,-70.2835
KLEX,38.037,-84.6054
KLFI,37.0829,-76.3605
KLFK,31.234,-94.75
KLFT,30.2053,-91.9877
KLG,61.5363,-160.341
KLGA,40.7772,-73.8726
KLGB,33.8177,-118.152
KLGC,33.0088,-85.0726
KLGD,45.2902,-118.007
KLGF,32.86,-114.397
KLGU,41.7877,-111.853
KLHM,38.9092,-121.351
KLHQ,39.7556,-82.6571
KLHV,41.1362,-77.4205
KLHW,31.8883,-81.5616
KLHX,38.0513,-103.511
KLHZ,36.0233,-78.3303
KLIC,39.2728,-103.666
KLIT,34.7294,-92.2243
KLJF,45.0971,-94.5073
KLKP,44.2645,-73.9619
KLKR,34.7229,-80.8546
KLKU,38.0098,-77.9701
KLKV,42.1611,-120.399
KLL,59.1182,-156.865
KLLJ,44.523,-114.218
KLLQ,33.6386,-91.751
KLLU,37.4895,-94.3115
KLMS,33.1462,-89.0625
KLMT,42.1561,-121.733
KLNA,26.593,-80.0851
KLNC,32.5792,-96.719
KLND,42.8152,-108.73
KLNK,40.851,-96.7592
KLNL,46.1543,-89.2117
KLNN,41.684,-81.3897
KLNP,36.9875,-82.53
KLNR,43.2117,-90.1816
KLNS,40.1217,-76.2961
KLOL,40.0664,-118.565
KLOT,41.6083,-88.0944
KLOU,38.228,-85.6637
KLOZ,37.0873,-84.0768
KLPC,34.6656,-120.467
KLPR,41.3443,-82.1776
KLQK,34.81,-82.7029
KLQR,38.2081,-99.0861
KLRD,27.5437,-99.4615
